WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,SJW,SJL,UBW,UBL
4,Sydney,Medibank International,1/13/2009,Premier,Outdoor,Hard,2nd Round,3,Wozniacki C.,South M.,12,110,3330,610,6,2,6,0,,,2,0,Completed,1.06,7.5,1.04,9.25,1.05,8.5,1.05,8,1.03,12
4,Sydney,Medibank International,1/13/2009,Premier,Outdoor,Hard,2nd Round,3,Sugiyama A.,Medina Garrigues A.,29,23,1870,2172,2,6,6,1,6,2,2,1,Completed,1.83,1.83,1.9,1.85,1.833,1.833,1.9,1.9,1.84,1.92
4,Sydney,Medibank International,1/13/2009,Premier,Outdoor,Hard,2nd Round,3,Safina D.,Dushevina V.,3,86,7554,772,6,3,6,0,,,2,0,Completed,1.1,5.5,1.11,5.84,1.125,5.5,1.125,6,1.11,6.2
4,Sydney,Medibank International,1/13/2009,Premier,Outdoor,Hard,2nd Round,3,Williams S.,Errani S.,2,38,7732,1442,6,1,6,2,,,2,0,Completed,1.12,5.5,1.13,5.5,1.125,5.5,1.125,6,1.18,4.6
4,Sydney,Medibank International,1/13/2009,Premier,Outdoor,Hard,2nd Round,3,Kuznetsova S.,Kanepi K.,8,27,5072,1904,6,2,2,6,7,6,2,1,Completed,1.16,4.5,1.18,4.5,1.2,4.333,1.2,4,1.21,4.2
4,Sydney,Medibank International,1/13/2009,Premier,Outdoor,Hard,2nd Round,3,Cornet A.,Kleybanova A.,16,32,2982,1692,7,6,6,1,,,2,0,Completed,1.53,2.37,1.48,2.53,1.533,2.375,1.533,2.375,1.5,2.52
4,Sydney,Medibank International,1/14/2009,Premier,Outdoor,Hard,Quarterfinals,3,Safina D.,Cornet A.,3,16,7554,2982,6,3,6,4,,,2,0,Completed,1.16,4.5,1.25,3.75,1.25,3.75,1.25,3.75,1.18,4.65
4,Sydney,Medibank International,1/14/2009,Premier,Outdoor,Hard,Quarterfinals,3,Sugiyama A.,Kuznetsova S.,29,8,1870,5072,,,,,,,,,Walkover,4.33,1.2,4.06,1.21,4.333,1.2,4.333,1.2,4,1.23
4,Sydney,Medibank International,1/14/2009,Premier,Outdoor,Hard,Quarterfinals,3,Dementieva E.,Radwanska A.,4,10,7326,4472,6,2,5,7,6,4,2,1,Completed,1.44,2.62,1.44,2.67,1.444,2.625,1.5,2.625,1.47,2.6
4,Sydney,Medibank International,1/14/2009,Premier,Outdoor,Hard,Quarterfinals,3,Williams S.,Wozniacki C.,2,12,7732,3330,6,7,6,3,7,6,2,1,Completed,1.28,3.5,1.3,3.4,1.25,3.75,1.333,3.25,1.27,3.65
4,Sydney,Medibank International,1/15/2009,Premier,Outdoor,Hard,Semifinals,3,Safina D.,Sugiyama A.,3,29,7554,1870,6,4,7,6,,,2,0,Completed,1.1,6.5,1.1,6.75,1.111,6,1.143,5.5,1.12,6
4,Sydney,Medibank International,1/15/2009,Premier,Outdoor,Hard,Semifinals,3,Dementieva E.,Williams S.,4,2,7326,7732,6,3,6,1,,,2,0,Completed,2.1,1.66,1.97,1.78,2.1,1.667,2.25,1.615,2.12,1.7
4,Sydney,Medibank International,1/16/2009,Premier,Outdoor,Hard,The Final,3,Dementieva E.,Safina D.,4,3,7326,7554,6,3,2,6,6,1,2,1,Completed,1.5,2.75,1.4,2.85,1.444,2.625,1.02,13,1.56,2.38
5,Melbourne,Australian Open,1/19/2009,Grand Slam,Outdoor,Hard,1st Round,3,Kanepi K.,Date Krumm K.,28,184,1934,317,6,4,4,6,7,6,2,1,Completed,1.16,4.5,1.17,4.67,1.2,4.333,1.2,4,1.23,4
5,Melbourne,Australian Open,1/19/2009,Grand Slam,Outdoor,Hard,1st Round,3,Mayr P.,Schruff J.,111,138,602,454,6,4,6,1,,,2,0,Completed,2.5,1.5,2.45,1.5,2.2,1.615,2.25,1.571,2.34,1.57
5,Melbourne,Australian Open,1/19/2009,Grand Slam,Outdoor,Hard,1st Round,3,Cornet A.,Koryttseva M.,16,66,3032,944,6,3,6,4,,,2,0,Completed,1.08,7,1.1,6.25,1.1,6.5,1.1,6,1.08,7.5
5,Melbourne,Australian Open,1/19/2009,Grand Slam,Outdoor,Hard,1st Round,3,Ivanovic A.,Goerges J.,5,107,6732,636,7,5,6,3,,,2,0,Completed,1.04,10,1.04,9.25,1.063,8,1.071,8,1.07,8
5,Melbourne,Australian Open,1/19/2009,Grand Slam,Outdoor,Hard,1st Round,3,Zvonareva V.,Rybarikova M.,7,50,5744,1174,7,6,6,0,,,2,0,Completed,1.06,8,1.07,7.19,1.083,7,1.071,7,1.06,9
5,Melbourne,Australian Open,1/19/2009,Grand Slam,Outdoor,Hard,1st Round,3,Brianti A.,Wickmayer Y.,169,73,364,882,6,4,6,2,,,2,0,Completed,1.72,2,1.75,2.05,1.833,1.833,1.8,1.909,1.84,1.92
5,Melbourne,Australian Open,1/19/2009,Grand Slam,Outdoor,Hard,1st Round,3,Petkovic A.,Woerle K.,385,162,114,382,5,7,7,6,4,0,1,1,Retired,1.9,1.8,1.85,1.9,1.833,1.833,1.8,1.909,1.94,1.82
5,Melbourne,Australian Open,1/19/2009,Grand Slam,Outdoor,Hard,1st Round,3,Pironkova T.,Sprem K.,44,167,1256,368,6,0,6,4,,,2,0,Completed,1.5,2.5,1.55,2.35,1.533,2.375,1.533,2.375,1.54,2.4
5,Melbourne,Australian Open,1/19/2009,Grand Slam,Outdoor,Hard,1st Round,3,Dechy N.,Kutuzova V.,69,147,908,428,6,3,6,0,,,2,0,Completed,1.53,2.37,1.55,2.35,1.533,2.375,1.533,2.375,1.64,2.2
5,Melbourne,Australian Open,1/19/2009,Grand Slam,Outdoor,Hard,1st Round,3,Niculescu M.,O'Brien K.,51,160,1166,386,6,4,6,4,,,2,0,Completed,1.28,3.5,1.28,3.46,1.333,3.25,1.25,3.5,1.3,3.4
5,Melbourne,Australian Open,1/19/2009,Grand Slam,Outdoor,Hard,1st Round,3,Jankovic J.,Meusburger Y.,1,104,9200,664,6,1,6,3,,,2,0,Completed,1.01,15,1.01,16,1.015,13,1.02,11,1.02,15
5,Melbourne,Australian Open,1/19/2009,Grand Slam,Outdoor,Hard,1st Round,3,Bartoli M.,South M.,17,102,2820,672,6,2,6,4,,,2,0,Completed,1.1,6.5,1.15,5.2,1.125,5.5,1.125,5.5,1.14,5.5
5,Melbourne,Australian Open,1/19/2009,Grand Slam,Outdoor,Hard,1st Round,3,Flipkens K.,De Los Rios R.,110,98,612,724,6,3,6,2,,,2,0,Completed,2,1.72,1.9,1.85,1.909,1.8,1.833,1.833,1.94,1.82
5,Melbourne,Australian Open,1/19/2009,Grand Slam,Outdoor,Hard,1st Round,3,Voskoboeva G.,Szavay A.,95,25,736,2058,6,3,3,6,6,4,2,1,Completed,3.25,1.33,2.8,1.4,3,1.364,2.75,1.4,2.67,1.45
5,Melbourne,Australian Open,1/19/2009,Grand Slam,Outdoor,Hard,1st Round,3,Gallovits E.,Camerin M.E.,76,101,868,678,6,3,2,6,6,3,2,1,Completed,1.53,2.37,1.5,2.45,1.615,2.2,1.615,2.2,1.62,2.24
5,Melbourne,Australian Open,1/19/2009,Grand Slam,Outdoor,Hard,1st Round,3,Cohen Aloro S.,Zahlavova Strycova B.,226,74,248,876,6,3,6,4,,,2,0,Completed,2.75,1.4,2.85,1.4,2.62,1.44,2.75,1.4,2.67,1.45
5,Melbourne,Australian Open,1/19/2009,Grand Slam,Outdoor,Hard,1st Round,3,Sugiyama A.,Dubois S.,26,128,2050,518,6,0,7,6,,,2,0,Completed,1.3,3.4,1.3,3.35,1.364,3,1.333,3,1.33,3.2
5,Melbourne,Australian Open,1/19/2009,Grand Slam,Outdoor,Hard,1st Round,3,Dokic J.,Paszek T.,187,80,307,844,6,2,3,6,6,4,2,1,Completed,1.72,2,1.78,1.97,1.833,1.833,1.833,1.833,1.8,1.97
5,Melbourne,Australian Open,1/19/2009,Grand Slam,Outdoor,Hard,1st Round,3,Errani S.,Kirilenko M.,39,30,1462,1820,6,0,6,4,,,2,0,Completed,1.44,2.62,1.55,2.35,1.571,2.25,1.571,2.25,1.5,2.52
5,Melbourne,Australian Open,1/19/2009,Grand Slam,Outdoor,Hard,1st Round,3,Wozniacki C.,Peer S.,12,42,3350,1376,6,3,6,2,,,2,0,Completed,1.11,6,1.15,5.2,1.167,4.5,1.143,5.5,1.16,5
5,Melbourne,Australian Open,1/19/2009,Grand Slam,Outdoor,Hard,1st Round,3,Ruano Pascual V.,Duque M. M.,105,109,659,626,6,3,6,2,,,2,0,Completed,1.9,1.8,1.9,1.85,1.909,1.8,2,1.727,1.94,1.82
5,Melbourne,Australian Open,1/19/2009,Grand Slam,Outdoor,Hard,1st Round,3,Knapp K.,Wejnert M.,81,522,840,67,7,6,6,4,,,2,0,Completed,1.22,4,1.24,3.79,1.25,3.75,1.2,4,1.27,3.6
5,Melbourne,Australian Open,1/19/2009,Grand Slam,Outdoor,Hard,1st Round,3,Mirza S.,Domachowska M.,108,61,628,1002,6,1,6,4,,,2,0,Completed,1.44,2.62,1.5,2.45,1.444,2.625,1.533,2.375,1.54,2.4
5,Melbourne,Australian Open,1/19/2009,Grand Slam,Outdoor,Hard,1st Round,3,Kleybanova A.,Arvidsson S.,31,64,1732,978,7,5,7,5,,,2,0,Completed,1.28,3.5,1.35,3.01,1.364,3,1.364,2.875,1.37,3
5,Melbourne,Australian Open,1/19/2009,Grand Slam,Outdoor,Hard,1st Round,3,Chakvetadze A.,Keothavong A.,18,53,2724,1140,6,1,6,7,6,1,2,1,Completed,1.5,2.5,1.5,2.45,1.533,2.375,1.5,2.5,1.55,2.38
5,Melbourne,Australian Open,1/19/2009,Grand Slam,Outdoor,Hard,1st Round,3,Petrova N.,Shvedova Y.,11,91,3882,762,6,3,7,6,,,2,0,Completed,1.22,4,1.25,3.74,1.222,4,1.25,3.5,1.28,3.55
5,Melbourne,Australian Open,1/19/2009,Grand Slam,Outdoor,Hard,1st Round,3,Safina D.,Kudryavtseva A.,3,70,7754,896,6,3,6,4,,,2,0,Completed,1.02,12,1.04,9.25,1.05,8.5,1.05,8,1.03,12
5,Melbourne,Australian Open,1/19/2009,Grand Slam,Outdoor,Hard,1st Round,3,Safarova L.,Bammer S.,60,27,1010,2014,6,3,6,1,,,2,0,Completed,1.8,1.9,1.8,1.95,1.909,1.8,1.833,1.833,1.88,1.88
5,Melbourne,Australian Open,1/19/2009,Grand Slam,Outdoor,Hard,1st Round,3,Johansson M.,Craybas J.,87,65,778,974,6,2,1,6,7,5,2,1,Completed,3.5,1.28,3.1,1.35,3,1.364,3.25,1.286,3.4,1.3
5,Melbourne,Australian Open,1/19/2009,Grand Slam,Outdoor,Hard,1st Round,3,Erakovic M.,Cetkovska P.,68,85,926,810,6,4,7,5,,,2,0,Completed,1.61,2.2,1.7,2.1,1.615,2.2,1.615,2.2,1.67,2.15
5,Melbourne,Australian Open,1/19/2009,Grand Slam,Outdoor,Hard,1st Round,3,Hantuchova D.,Dellacqua C.,21,57,2372,1088,7,6,6,4,,,2,0,Completed,1.3,3.4,1.4,2.85,1.364,3,1.364,3,1.34,3.15
5,Melbourne,Australian Open,1/19/2009,Grand Slam,Outdoor,Hard,1st Round,3,Makarova E.,Rezai A.,49,83,1186,834,1,6,7,5,6,4,2,1,Completed,2.2,1.61,2.1,1.7,2.1,1.667,2.2,1.615,2.1,1.7
5,Melbourne,Australian Open,1/20/2009,Grand Slam,Outdoor,Hard,1st Round,3,Bondarenko K.,Radwanska A.,59,10,1028,4472,7,6,4,6,6,1,2,1,Completed,9,1.05,9.25,1.04,7.5,1.071,8,1.05,8,1.07
5,Melbourne,Australian Open,1/20/2009,Grand Slam,Outdoor,Hard,1st Round,3,Garbin T.,Pavlyuchenkova A.,54,43,1140,1320,6,4,2,6,7,5,2,1,Completed,3,1.36,2.92,1.37,2.75,1.4,2.875,1.364,2.85,1.4
5,Melbourne,Australian Open,1/20/2009,Grand Slam,Outdoor,Hard,1st Round,3,Karatantcheva S.,Llagostera Vives N.,135,67,468,940,2,6,6,1,6,2,2,1,Completed,1.44,2.62,1.45,2.6,1.533,2.375,1.571,2.25,1.57,2.35
5,Melbourne,Australian Open,1/20/2009,Grand Slam,Outdoor,Hard,1st Round,3,Razzano V.,Gajdosova J.,56,86,1124,780,6,1,6,7,6,4,2,1,Completed,1.83,1.83,1.8,1.95,1.833,1.833,1.833,1.833,1.75,2.03
5,Melbourne,Australian Open,1/20/2009,Grand Slam,Outdoor,Hard,1st Round,3,Peng S.,Schiavone F.,41,32,1410,1704,7,6,6,1,,,2,0,Completed,1.9,1.8,1.95,1.8,1.83,1.83,1.833,1.833,1.9,1.86
5,Melbourne,Australian Open,1/20/2009,Grand Slam,Outdoor,Hard,1st Round,3,Azarenka V.,Kvitova P.,14,40,3066,1440,6,2,6,1,,,2,0,Completed,1.22,4,1.26,3.65,1.25,3.75,1.222,3.75,1.23,4
5,Melbourne,Australian Open,1/20/2009,Grand Slam,Outdoor,Hard,1st Round,3,Dementieva E.,Barrois K.,4,88,7596,768,7,6,2,6,6,1,2,1,Completed,1.01,15,1.01,16,1.02,11,1.02,11,1.01,20
5,Melbourne,Australian Open,1/20/2009,Grand Slam,Outdoor,Hard,1st Round,3,Williams S.,Yuan M.,2,123,7932,528,6,3,6,2,,,2,0,Completed,1.01,15,1.01,16,1.02,11,1.02,11,1.02,15
5,Melbourne,Australian Open,1/20/2009,Grand Slam,Outdoor,Hard,1st Round,3,Zheng J.,Pin C.,24,97,2108,730,6,3,6,3,,,2,0,Completed,1.25,3.75,1.25,3.7,1.286,3.5,1.222,3.75,1.25,3.75
5,Melbourne,Australian Open,1/20/2009,Grand Slam,Outdoor,Hard,1st Round,3,Bondarenko A.,Rogowska O.,34,367,1626,121,5,7,6,3,6,2,2,1,Completed,1.04,10,1.04,9.25,1.063,8,1.04,9,1.04,10
5,Melbourne,Australian Open,1/20/2009,Grand Slam,Outdoor,Hard,1st Round,3,Dominguez Lino L.,Bychkova E.,90,113,764,588,6,3,6,0,,,2,0,Completed,2.1,1.66,2.05,1.75,2,1.72,2,1.727,2.03,1.75
5,Melbourne,Australian Open,1/20/2009,Grand Slam,Outdoor,Hard,1st Round,3,Mauresmo A.,Govortsova O.,22,47,2220,1190,6,4,6,3,,,2,0,Completed,1.25,3.75,1.3,3.35,1.25,3.75,1.286,3.5,1.27,3.6
5,Melbourne,Australian Open,1/20/2009,Grand Slam,Outdoor,Hard,1st Round,3,Benesova I.,Dushevina V.,35,78,1510,850,6,4,0,6,6,2,2,1,Completed,2.1,1.66,2.05,1.72,1.833,1.833,1.833,1.833,2.1,1.7
5,Melbourne,Australian Open,1/20/2009,Grand Slam,Outdoor,Hard,1st Round,3,Dulko G.,Yakimova A.,45,103,1230,668,6,3,5,7,6,3,2,1,Completed,1.22,4,1.25,3.9,1.25,3.75,1.25,3.5,1.25,3.8
5,Melbourne,Australian Open,1/20/2009,Grand Slam,Outdoor,Hard,1st Round,3,Baltacha E.,Groenefeld A.L.,134,71,476,892,6,1,6,4,,,2,0,Completed,3.75,1.25,3.46,1.28,3.4,1.3,3.25,1.286,3.2,1.33
5,Melbourne,Australian Open,1/20/2009,Grand Slam,Outdoor,Hard,1st Round,3,Martinez-Sanchez M.J.,Tanasugarn T.,92,36,754,1508,7,5,6,3,,,2,0,Completed,2.75,1.4,2.6,1.45,2.625,1.444,2.75,1.4,2.52,1.5
5,Melbourne,Australian Open,1/20/2009,Grand Slam,Outdoor,Hard,1st Round,3,Moore J.,Mchale C.,136,374,467,118,1,6,6,3,7,6,2,1,Completed,1.53,2.37,1.5,2.45,1.615,2.2,1.571,2.25,1.5,2.52
5,Melbourne,Australian Open,1/20/2009,Grand Slam,Outdoor,Hard,1st Round,3,Schnyder P.,Mladenovic K.,15,999,3050,10,2,6,6,4,6,2,2,1,Completed,1.04,10,1.04,9.25,1.04,9,1.05,8,1.03,12
5,Melbourne,Australian Open,1/20/2009,Grand Slam,Outdoor,Hard,1st Round,3,Bremond S.,Vaidisova N.,96,52,730,1140,6,2,6,1,,,2,0,Completed,2.25,1.57,2.35,1.55,2.5,1.5,2.375,1.533,2.34,1.57
5,Melbourne,Australian Open,1/20/2009,Grand Slam,Outdoor,Hard,1st Round,3,Czink M.,Cirstea S.,89,37,766,1506,6,2,6,2,,,2,0,Completed,1.9,1.8,1.92,1.82,2.1,1.667,2.1,1.667,2.1,1.7
5,Melbourne,Australian Open,1/20/2009,Grand Slam,Outdoor,Hard,1st Round,3,Williams V.,Kerber A.,6,100,6544,708,6,3,6,3,,,2,0,Completed,1.01,15,1.01,16,1.015,13,1.01,13,1.01,20
5,Melbourne,Australian Open,1/20/2009,Grand Slam,Outdoor,Hard,1st Round,3,Medina Garrigues A.,Holland I.,23,580,2172,51,6,1,7,5,,,2,0,Completed,1.03,11,1.04,9.25,1.04,9,1.03,10,1.04,12
5,Melbourne,Australian Open,1/20/2009,Grand Slam,Outdoor,Hard,1st Round,3,Suarez Navarro C.,Vinci R.,46,79,1222,846,7,5,6,4,,,2,0,Completed,2.1,1.66,2.1,1.65,1.833,1.833,1.833,1.833,1.97,1.8
5,Melbourne,Australian Open,1/20/2009,Grand Slam,Outdoor,Hard,1st Round,3,Malek T.,Morita A.,239,77,224,868,7,6,6,2,,,2,0,Completed,2.5,1.5,2.6,1.47,2.25,1.571,2.375,1.533,2.36,1.56
5,Melbourne,Australian Open,1/20/2009,Grand Slam,Outdoor,Hard,1st Round,3,Cibulkova D.,Scheepers C.,19,186,2604,310,6,0,6,0,,,2,0,Completed,1.03,11,1.04,9.25,1.04,9,1.03,10,1.03,12
5,Melbourne,Australian Open,1/20/2009,Grand Slam,Outdoor,Hard,1st Round,3,Chan Y.J.,Hsieh S.W.,75,82,872,838,6,3,6,3,,,2,0,Completed,2.25,1.57,2.15,1.65,2,1.72,2,1.73,2.2,1.64
5,Melbourne,Australian Open,1/20/2009,Grand Slam,Outdoor,Hard,1st Round,3,Lisicki S.,Wozniak A.,58,33,1072,1652,6,4,6,3,,,2,0,Completed,1.72,2,1.65,2.15,1.667,2.1,1.727,2,1.7,2.1
5,Melbourne,Australian Open,1/20/2009,Grand Slam,Outdoor,Hard,1st Round,3,Coin J.,Vesnina E.,93,63,752,990,6,4,4,6,6,1,2,1,Completed,2.75,1.4,2.6,1.46,2.75,1.4,2.75,1.4,2.85,1.4
5,Melbourne,Australian Open,1/20/2009,Grand Slam,Outdoor,Hard,1st Round,3,Kuznetsova S.,Rodionova A.,8,99,5190,708,6,2,3,6,6,3,2,1,Completed,1.06,8,1.05,8.5,1.083,7,1.083,6.5,1.08,7.5
5,Melbourne,Australian Open,1/20/2009,Grand Slam,Outdoor,Hard,1st Round,3,Amanmuradova A.,Oudin M.,84,173,814,352,6,1,6,4,,,2,0,Completed,2.75,1.4,2.6,1.46,2.375,1.533,2.5,1.5,2.7,1.44
5,Melbourne,Australian Open,1/20/2009,Grand Slam,Outdoor,Hard,1st Round,3,Pennetta F.,Santangelo M.,13,125,3240,522,6,2,5,7,6,2,2,1,Completed,1.11,6,1.15,5.15,1.125,5.5,1.083,6.5,1.12,6
5,Melbourne,Australian Open,1/20/2009,Grand Slam,Outdoor,Hard,1st Round,3,Stosur S.,Zakopalova K.,48,72,1188,884,7,6,7,6,,,2,0,Completed,1.2,4.33,1.26,3.59,1.286,3.5,1.25,3.5,1.25,3.8
5,Melbourne,Australian Open,1/21/2009,Grand Slam,Outdoor,Hard,2nd Round,3,Petrova N.,Mirza S.,11,108,3882,628,6,3,6,2,,,2,0,Completed,1.36,3,1.42,2.75,1.364,3,1.4,2.75,1.36,3.05
5,Melbourne,Australian Open,1/21/2009,Grand Slam,Outdoor,Hard,2nd Round,3,Sugiyama A.,Dechy N.,26,69,2050,908,1,6,6,1,6,3,2,1,Completed,1.53,2.37,1.55,2.35,1.533,2.375,1.571,2.375,1.57,2.34
5,Melbourne,Australian Open,1/21/2009,Grand Slam,Outdoor,Hard,2nd Round,3,Safina D.,Makarova E.,3,49,7754,1186,6,7,6,3,6,0,2,1,Completed,1.05,9,1.07,7.19,1.071,7.5,1.083,6.5,1.07,8
5,Melbourne,Australian Open,1/21/2009,Grand Slam,Outdoor,Hard,2nd Round,3,Kanepi K.,Mayr P.,28,111,1934,602,6,3,6,1,,,2,0,Completed,1.22,4,1.2,4.25,1.222,4,1.25,3.75,1.25,3.8
5,Melbourne,Australian Open,1/21/2009,Grand Slam,Outdoor,Hard,2nd Round,3,Ivanovic A.,Brianti A.,5,169,6732,364,6,3,6,2,,,2,0,Completed,1.06,8,1.07,7.5,1.063,8,1.1,6.5,1.07,8
5,Melbourne,Australian Open,1/21/2009,Grand Slam,Outdoor,Hard,2nd Round,3,Voskoboeva G.,Knapp K.,95,81,736,840,6,4,6,1,,,2,0,Completed,1.66,2.1,1.63,2.2,1.8,1.909,1.727,2,1.76,2.02
5,Melbourne,Australian Open,1/21/2009,Grand Slam,Outdoor,Hard,2nd Round,3,Hantuchova D.,Johansson M.,21,87,2372,778,6,3,4,6,6,3,2,1,Completed,1.12,5.5,1.13,5.5,1.167,4.5,1.167,5,1.15,5.2
5,Melbourne,Australian Open,1/21/2009,Grand Slam,Outdoor,Hard,2nd Round,3,Kleybanova A.,Cohen Aloro S.,31,226,1732,248,6,1,3,6,6,2,2,1,Completed,1.25,3.75,1.23,3.89,1.222,4,1.25,3.75,1.27,3.65
5,Melbourne,Australian Open,1/21/2009,Grand Slam,Outdoor,Hard,2nd Round,3,Jankovic J.,Flipkens K.,1,110,9200,612,6,4,7,5,,,2,0,Completed,1.01,15,1.02,11.5,1.02,11,1.02,11,1.01,20
5,Melbourne,Australian Open,1/21/2009,Grand Slam,Outdoor,Hard,2nd Round,3,Safarova L.,Erakovic M.,60,68,1010,926,6,1,3,6,7,6,2,1,Completed,1.28,3.5,1.37,2.92,1.4,2.75,1.333,3,1.33,3.2
5,Melbourne,Australian Open,1/21/2009,Grand Slam,Outdoor,Hard,2nd Round,3,Cornet A.,Petkovic A.,16,385,3032,114,6,1,6,0,,,2,0,Completed,1.04,10,1.05,8.5,1.071,7.5,1.071,7,1.04,11
5,Melbourne,Australian Open,1/21/2009,Grand Slam,Outdoor,Hard,2nd Round,3,Zvonareva V.,Gallovits E.,7,76,5744,868,6,0,6,0,,,2,0,Completed,1.04,10,1.05,8.5,1.071,7.5,1.05,8,1.05,9.5
5,Melbourne,Australian Open,1/21/2009,Grand Slam,Outdoor,Hard,2nd Round,3,Errani S.,Niculescu M.,39,51,1462,1166,6,2,6,3,,,2,0,Completed,1.36,3,1.42,2.75,1.4,2.75,1.444,2.625,1.42,2.8
5,Melbourne,Australian Open,1/21/2009,Grand Slam,Outdoor,Hard,2nd Round,3,Wozniacki C.,Ruano Pascual V.,12,105,3350,659,6,3,6,3,,,2,0,Completed,1.03,11,1.03,10.5,1.04,9,1.05,8,1.02,15
5,Melbourne,Australian Open,1/21/2009,Grand Slam,Outdoor,Hard,2nd Round,3,Bartoli M.,Pironkova T.,17,44,2820,1256,7,5,6,2,,,2,0,Completed,1.5,2.5,1.52,2.42,1.533,2.375,1.571,2.375,1.54,2.4
5,Melbourne,Australian Open,1/21/2009,Grand Slam,Outdoor,Hard,2nd Round,3,Dokic J.,Chakvetadze A.,187,18,307,2724,6,4,6,7,6,3,2,1,Completed,2.75,1.4,2.7,1.42,2.625,1.444,2.75,1.444,2.55,1.48
5,Melbourne,Australian Open,1/22/2009,Grand Slam,Outdoor,Hard,2nd Round,3,Razzano V.,Schnyder P.,56,15,1124,3050,6,3,6,1,,,2,0,Completed,2,1.72,2.05,1.75,2.2,1.615,2.1,1.667,2,1.78
5,Melbourne,Australian Open,1/22/2009,Grand Slam,Outdoor,Hard,2nd Round,3,Bondarenko K.,Dominguez Lino L.,59,90,1028,764,7,5,7,5,,,2,0,Completed,1.4,2.75,1.5,2.45,1.4,2.75,1.444,2.625,1.46,2.64
5,Melbourne,Australian Open,1/22/2009,Grand Slam,Outdoor,Hard,2nd Round,3,Azarenka V.,Garbin T.,14,54,3066,1140,4,1,,,,,0,0,Retired,1.06,8,1.07,7.19,1.1,6.5,1.05,9,1.05,9.5
5,Melbourne,Australian Open,1/22/2009,Grand Slam,Outdoor,Hard,2nd Round,3,Mauresmo A.,Baltacha E.,22,134,2220,476,4,6,6,3,6,2,2,1,Completed,1.11,6,1.15,5.2,1.125,5.5,1.1,6,1.19,4.4
5,Melbourne,Australian Open,1/22/2009,Grand Slam,Outdoor,Hard,2nd Round,3,Cibulkova D.,Chan Y.J.,19,75,2604,872,6,0,6,2,,,2,0,Completed,1.08,7,1.1,6.75,1.083,7,1.083,7,1.07,8
5,Melbourne,Australian Open,1/22/2009,Grand Slam,Outdoor,Hard,2nd Round,3,Dementieva E.,Benesova I.,4,35,7596,1510,6,4,6,1,,,2,0,Completed,1.08,7,1.07,7.19,1.1,6.5,1.083,6.5,1.07,8
5,Melbourne,Australian Open,1/22/2009,Grand Slam,Outdoor,Hard,2nd Round,3,Zheng J.,Czink M.,24,89,2108,766,7,6,5,7,6,3,2,1,Completed,1.5,2.5,1.45,2.6,1.444,2.625,1.5,2.5,1.46,2.64
5,Melbourne,Australian Open,1/22/2009,Grand Slam,Outdoor,Hard,2nd Round,3,Martinez-Sanchez M.J.,Amanmuradova A.,92,84,754,814,6,2,6,4,,,2,0,Completed,1.72,2,1.75,2,1.72,2,1.833,1.833,1.67,2.15
5,Melbourne,Australian Open,1/22/2009,Grand Slam,Outdoor,Hard,2nd Round,3,Medina Garrigues A.,Coin J.,23,93,2172,752,6,1,6,4,,,2,0,Completed,1.57,2.25,1.5,2.45,1.571,2.25,1.533,2.375,1.6,2.28
5,Melbourne,Australian Open,1/22/2009,Grand Slam,Outdoor,Hard,2nd Round,3,Williams S.,Dulko G.,2,45,7932,1230,6,3,7,5,,,2,0,Completed,1.03,11,1.04,9.25,1.04,9,1.04,9,1.06,9
5,Melbourne,Australian Open,1/22/2009,Grand Slam,Outdoor,Hard,2nd Round,3,Pennetta F.,Moore J.,13,136,3240,467,6,4,6,1,,,2,0,Completed,1.05,10,1.07,7.19,1.071,7.5,1.071,7,1.05,9.5
5,Melbourne,Australian Open,1/22/2009,Grand Slam,Outdoor,Hard,2nd Round,3,Bondarenko A.,Bremond S.,34,96,1626,730,7,6,1,6,6,2,2,1,Completed,1.38,2.87,1.4,2.85,1.364,3,1.333,3,1.42,2.8
5,Melbourne,Australian Open,1/22/2009,Grand Slam,Outdoor,Hard,2nd Round,3,Kuznetsova S.,Malek T.,8,239,5190,224,6,2,6,2,,,2,0,Completed,1.1,6.5,1.1,6.75,1.1,6.5,1.1,6.5,1.09,7
5,Melbourne,Australian Open,1/22/2009,Grand Slam,Outdoor,Hard,2nd Round,3,Stosur S.,Lisicki S.,48,58,1188,1072,6,3,6,4,,,2,0,Completed,1.66,2.1,1.6,2.25,1.667,2.1,1.571,2.25,1.73,2.06
5,Melbourne,Australian Open,1/22/2009,Grand Slam,Outdoor,Hard,2nd Round,3,Peng S.,Karatantcheva S.,41,135,1410,468,6,4,6,0,,,2,0,Completed,1.5,2.5,1.45,2.6,1.44,2.62,1.444,2.625,1.53,2.46
5,Melbourne,Australian Open,1/22/2009,Grand Slam,Outdoor,Hard,2nd Round,3,Suarez Navarro C.,Williams V.,46,6,1222,6544,2,6,6,3,7,5,2,1,Completed,12,1.02,10.5,1.03,11,1.02,15,1.01,20,1.01
5,Melbourne,Australian Open,1/23/2009,Grand Slam,Outdoor,Hard,3rd Round,3,Petrova N.,Voskoboeva G.,11,95,3882,736,6,1,,,,,1,0,Retired,1.1,6.5,1.13,5.5,1.111,6,1.1,6.5,1.12,5.85
