WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,PSW,PSL,UBW,UBL
4,Sydney,Medibank International,1/9/2007,2,Outdoor,Hard,2nd Round,3,Vaidisova N.,Fedak Y.,11,82,1391,338,6,3,6,1,,,2,0,Completed,1.1,6,1.11,6,1.12,5.65,1.156,6.83,1.12,5.8
4,Sydney,Medibank International,1/9/2007,2,Outdoor,Hard,2nd Round,3,Srebotnik K.,Kuznetsova S.,23,4,825,2523,6,2,,,,,1,0,Retired,3,1.33,3.5,1.28,2.8,1.4,3.35,1.392,2.85,1.4
4,Sydney,Medibank International,1/9/2007,2,Outdoor,Hard,2nd Round,3,Ivanovic A.,Petrova N.,14,6,1087,2189,6,2,4,2,,,1,0,Retired,2.62,1.44,2.7,1.43,2.75,1.42,1.962,1.943,2.77,1.42
4,Sydney,Medibank International,1/10/2007,2,Outdoor,Hard,Quarterfinals,3,Clijsters K.,Peer S.,5,18,2215,934,6,2,6,1,,,2,0,Completed,1.16,4.5,1.22,4,1.18,4.5,1.2,5.5,1.23,4
4,Sydney,Medibank International,1/10/2007,2,Outdoor,Hard,Quarterfinals,3,Li N.,Srebotnik K.,21,23,879.75,825,7,5,6,1,,,2,0,Completed,1.61,2.2,1.58,2.3,1.65,2.15,1.769,2.2,1.55,2.38
4,Sydney,Medibank International,1/10/2007,2,Outdoor,Hard,Quarterfinals,3,Jankovic J.,Mauresmo A.,12,3,1296,3391,7,5,6,0,,,2,0,Completed,2.37,1.53,2.3,1.58,2.35,1.55,2.78,1.524,2.2,1.64
4,Sydney,Medibank International,1/10/2007,2,Outdoor,Hard,Quarterfinals,3,Vaidisova N.,Ivanovic A.,11,14,1391,1087,6,4,6,2,,,2,0,Completed,1.8,1.9,1.8,1.95,1.85,1.85,1.935,1.971,1.86,1.9
4,Sydney,Medibank International,1/11/2007,2,Outdoor,Hard,Semifinals,3,Clijsters K.,Li N.,5,21,2215,879.75,6,1,1,6,7,5,2,1,Completed,1.08,7,1.12,5.8,1.11,5.94,1.14,7.43,1.14,5.4
4,Sydney,Medibank International,1/11/2007,2,Outdoor,Hard,Semifinals,3,Jankovic J.,Vaidisova N.,12,11,1296,1391,6,4,4,6,6,4,2,1,Completed,1.72,2,1.75,2,1.72,2.05,1.769,2.2,1.65,2.18
4,Sydney,Medibank International,1/12/2007,2,Outdoor,Hard,The Final,3,Clijsters K.,Jankovic J.,5,12,2215,1296,4,6,7,6,6,4,2,1,Completed,1.39,2.75,1.46,2.6,1.36,3,1.435,3.1,1.35,3.1
5,Melbourne,Australian Open,1/15/2007,Grand Slam,Outdoor,Hard,1st Round,3,Mauresmo A.,Perry S.,3,44,3460,449,6,3,6,4,,,2,0,Completed,1.04,9.5,1.05,9,1.05,8.5,1.065,13.5,1.05,9
5,Melbourne,Australian Open,1/15/2007,Grand Slam,Outdoor,Hard,1st Round,3,Tu M.,Gallovits E.,90,108,315,271.5,2,6,6,4,6,2,2,1,Completed,1.44,2.62,1.38,2.9,1.4,2.8,1.493,2.83,1.42,2.75
5,Melbourne,Australian Open,1/15/2007,Grand Slam,Outdoor,Hard,1st Round,3,Poutchkova O.,Domachowska M.,38,91,537.25,313.75,6,2,6,4,,,2,0,Completed,1.36,3,1.24,3.8,1.3,3.3,1.285,4.21,1.33,3.2
5,Melbourne,Australian Open,1/15/2007,Grand Slam,Outdoor,Hard,1st Round,3,Sequera M.,Gajdosova J.,95,74,295.25,350.5,6,3,6,4,,,2,0,Completed,2.37,1.53,2.4,1.53,2.3,1.57,2.36,1.685,2.32,1.57
5,Melbourne,Australian Open,1/15/2007,Grand Slam,Outdoor,Hard,1st Round,3,Peer S.,Oprandi R.,17,54,961,429,6,1,6,3,,,2,0,Completed,1.1,6,1.1,6.3,1.1,6.2,1.1,9,1.11,6.25
5,Melbourne,Australian Open,1/15/2007,Grand Slam,Outdoor,Hard,1st Round,3,Ondraskova Z.,Fernandez C.,106,105,272,273.5,6,4,6,2,,,2,0,Completed,1.83,1.83,1.95,1.8,1.87,1.87,2.05,1.87,1.9,1.86
5,Melbourne,Australian Open,1/15/2007,Grand Slam,Outdoor,Hard,1st Round,3,Kirilenko M.,Sprem K.,28,89,609,316.75,3,6,6,3,6,1,2,1,Completed,1.33,3.25,1.3,3.35,1.36,3,1.444,3.05,1.37,3
5,Melbourne,Australian Open,1/15/2007,Grand Slam,Outdoor,Hard,1st Round,3,Benesova I.,Voskoboeva G.,84,110,324.25,262.25,6,7,6,1,6,4,2,1,Completed,1.72,2,1.8,1.95,1.75,2,1.909,2,1.7,2.1
5,Melbourne,Australian Open,1/15/2007,Grand Slam,Outdoor,Hard,1st Round,3,Yakimova A.,Pous Tio L.,68,101,375.5,283.25,6,2,4,6,7,5,2,1,Completed,1.57,2.25,1.55,2.35,1.63,2.2,1.741,2.25,1.61,2.25
5,Melbourne,Australian Open,1/15/2007,Grand Slam,Outdoor,Hard,1st Round,3,Azarenka V.,Fedak Y.,94,73,299.75,351.25,6,2,5,7,6,4,2,1,Completed,1.8,1.9,1.82,1.9,,,1.769,2.2,1.77,2
5,Melbourne,Australian Open,1/15/2007,Grand Slam,Outdoor,Hard,1st Round,3,Muller M.,Cravero J.,36,157,545,180.25,6,0,6,3,,,2,0,Completed,1.83,1.83,1.87,1.85,1.83,1.91,2.15,1.8,,
5,Melbourne,Australian Open,1/15/2007,Grand Slam,Outdoor,Hard,1st Round,3,Golovin T.,Smashnovai A.,23,63,862,392,6,3,6,1,,,2,0,Completed,1.1,6,1.13,5.4,1.12,5.65,1.13,8,1.12,5.8
5,Melbourne,Australian Open,1/15/2007,Grand Slam,Outdoor,Hard,1st Round,3,Vakulenko J.,Likhovtseva E.,116,43,257.75,451,6,0,4,6,6,3,2,1,Completed,2,1.72,1.95,1.8,1.91,1.83,1.98,1.926,1.96,1.8
5,Melbourne,Australian Open,1/15/2007,Grand Slam,Outdoor,Hard,1st Round,3,Dementieva E.,Foretz S.,8,112,1875,261.25,6,1,6,2,,,2,0,Completed,1.1,6.5,1.08,6.9,1.08,6.95,1.133,7.8,1.1,6.5
5,Melbourne,Australian Open,1/15/2007,Grand Slam,Outdoor,Hard,1st Round,3,Camerin M.E.,Flipkens K.,55,103,426.5,277.25,6,2,6,2,,,2,0,Completed,1.53,2.37,1.58,2.3,1.57,2.3,1.662,2.41,1.57,2.33
5,Melbourne,Australian Open,1/15/2007,Grand Slam,Outdoor,Hard,1st Round,3,Sugiyama A.,Arvidsson S.,26,61,730,395.75,6,3,6,4,,,2,0,Completed,1.28,3.5,1.24,3.8,1.28,3.46,1.26,4.55,1.24,3.9
5,Melbourne,Australian Open,1/15/2007,Grand Slam,Outdoor,Hard,1st Round,3,Vaidisova N.,Craybas J.,12,64,1428,389.5,6,4,5,7,6,1,2,1,Completed,1.1,6.5,1.1,6.3,1.08,6.95,1.12,8.53,1.1,6.5
5,Melbourne,Australian Open,1/15/2007,Grand Slam,Outdoor,Hard,1st Round,3,Srebotnik K.,Dellacqua C.,22,169,875,165.25,4,6,6,2,7,5,2,1,Completed,1.16,4.5,1.22,4,1.17,4.65,1.208,5.4,1.17,4.7
5,Melbourne,Australian Open,1/15/2007,Grand Slam,Outdoor,Hard,1st Round,3,Vesnina E.,Medina Garrigues A.,41,30,469.75,604,6,7,6,1,6,1,2,1,Completed,2.2,1.61,2.25,1.6,2.15,1.65,2.13,1.813,2.03,1.75
5,Melbourne,Australian Open,1/15/2007,Grand Slam,Outdoor,Hard,1st Round,3,Jankovic J.,Wozniak A.,11,92,1456,301,6,3,6,3,,,2,0,Completed,1.04,10,1.04,10,1.04,9.5,1.04,21,1.05,10
5,Melbourne,Australian Open,1/15/2007,Grand Slam,Outdoor,Hard,1st Round,3,Birnerova E.,Sucha M.,83,82,324.75,325.5,7,5,6,3,,,2,0,Completed,2.37,1.53,2.4,1.53,2.3,1.57,2.55,1.606,2.38,1.55
5,Melbourne,Australian Open,1/15/2007,Grand Slam,Outdoor,Hard,1st Round,3,Ruano Pascual V.,Czink M.,69,118,373.5,255.5,1,6,6,1,9,7,2,1,Completed,1.53,2.37,1.55,2.35,1.45,2.65,1.476,2.9,1.54,2.4
5,Melbourne,Australian Open,1/15/2007,Grand Slam,Outdoor,Hard,1st Round,3,Bartoli M.,Dushevina V.,21,109,881,266.25,6,0,6,3,,,2,0,Completed,1.66,2.1,1.8,1.95,1.75,2,1.781,2.18,1.78,1.98
5,Melbourne,Australian Open,1/15/2007,Grand Slam,Outdoor,Hard,1st Round,3,Safarova L.,Brianti A.,70,98,370,292.5,6,3,6,1,,,2,0,Completed,1.33,3.25,1.36,3,1.35,3.05,1.41,3.24,1.35,3.1
5,Melbourne,Australian Open,1/15/2007,Grand Slam,Outdoor,Hard,1st Round,3,Dulko G.,Sun T.T.,57,79,415.75,341,6,2,6,2,,,2,0,Completed,2,1.72,1.95,1.8,1.91,1.83,2.18,1.781,2.03,1.75
5,Melbourne,Australian Open,1/15/2007,Grand Slam,Outdoor,Hard,1st Round,3,Petrova N.,Tanasugarn T.,6,71,2141,364.75,6,3,6,2,,,2,0,Completed,1.06,8,1.06,8,1.06,7.79,1.083,11,1.08,7
5,Melbourne,Australian Open,1/15/2007,Grand Slam,Outdoor,Hard,1st Round,3,Schiavone F.,Kloesel S.,20,93,896,300,6,4,6,4,,,2,0,Completed,1.12,5.5,1.13,5.4,1.17,4.65,1.185,5.92,1.15,5.1
5,Melbourne,Australian Open,1/15/2007,Grand Slam,Outdoor,Hard,1st Round,3,Schruff J.,Zheng J.,97,31,293.75,589.75,4,6,7,6,6,4,2,1,Completed,4.33,1.19,4.5,1.18,4.25,1.2,4.96,1.229,4.6,1.18
5,Melbourne,Australian Open,1/15/2007,Grand Slam,Outdoor,Hard,1st Round,3,Kuznetsova S.,Moore J.,4,914,2510,7.75,6,2,6,0,,,2,0,Completed,1.02,11,1.03,11,1.07,7.35,1.067,13,1.06,9
5,Melbourne,Australian Open,1/15/2007,Grand Slam,Outdoor,Hard,1st Round,3,Adamczak M.,Tulyaganova I.,241,131,108,218.25,6,1,6,4,,,2,0,Completed,3.75,1.25,3.35,1.3,3.6,1.26,4.17,1.288,3.5,1.28
5,Melbourne,Australian Open,1/15/2007,Grand Slam,Outdoor,Hard,1st Round,3,Kremer A.,Krajicek M.,159,45,174.25,448,6,4,6,3,,,2,0,Completed,2.75,1.39,2.7,1.43,2.8,1.4,3,1.455,2.7,1.44
5,Melbourne,Australian Open,1/15/2007,Grand Slam,Outdoor,Hard,1st Round,3,Williams S.,Santangelo M.,81,32,331,583.5,6,2,6,1,,,2,0,Completed,1.3,3.39,1.31,3.25,1.28,3.46,1.333,3.7,1.32,3.25
5,Melbourne,Australian Open,1/16/2007,Grand Slam,Outdoor,Hard,1st Round,3,Sharapova M.,Pin C.,2,62,3532,393.5,6,3,4,6,9,7,2,1,Completed,1.01,15,1.01,15,1.01,15,1.018,36,1.01,32
5,Melbourne,Australian Open,1/16/2007,Grand Slam,Outdoor,Hard,1st Round,3,Rodionova A.,Vinci R.,100,87,287.75,320,6,3,6,1,,,2,0,Completed,2.62,1.44,3,1.36,2.65,1.45,3.13,1.429,2.85,1.4
5,Melbourne,Australian Open,1/16/2007,Grand Slam,Outdoor,Hard,1st Round,3,Mirza S.,Savchuk O.,53,102,431,282.25,6,3,7,5,,,2,0,Completed,1.11,6,1.12,5.65,1.14,5.2,1.19,5.75,1.15,5.1
5,Melbourne,Australian Open,1/16/2007,Grand Slam,Outdoor,Hard,1st Round,3,Ivanovic A.,King V.,14,58,1108,405.75,6,2,6,0,,,2,0,Completed,1.12,5.5,1.12,5.65,1.15,5,1.194,5.65,1.18,4.6
5,Melbourne,Australian Open,1/16/2007,Grand Slam,Outdoor,Hard,1st Round,3,Chakvetadze A.,Bammer S.,13,42,1258,464.25,6,4,7,5,,,2,0,Completed,1.14,5,1.17,4.65,1.18,4.5,1.174,6.25,1.18,4.6
5,Melbourne,Australian Open,1/16/2007,Grand Slam,Outdoor,Hard,1st Round,3,Granville L.,Beygelzimer Y.,72,107,363.5,271.5,6,2,6,3,,,2,0,Completed,1.39,2.75,1.4,2.8,1.4,2.8,1.51,2.81,1.43,2.72
5,Melbourne,Australian Open,1/16/2007,Grand Slam,Outdoor,Hard,1st Round,3,Kostanic J.,Ferguson S.,67,170,378.25,163,7,5,6,3,,,2,0,Completed,1.44,2.62,1.5,2.5,1.57,2.3,1.549,2.72,1.55,2.37
5,Melbourne,Australian Open,1/16/2007,Grand Slam,Outdoor,Hard,1st Round,3,Stosur S.,Zakopalova K.,27,119,714,245.5,6,3,6,1,,,2,0,Completed,1.25,3.75,1.25,3.7,1.28,3.46,1.278,4.3,1.25,3.75
5,Melbourne,Australian Open,1/16/2007,Grand Slam,Outdoor,Hard,1st Round,3,Kudryavtseva A.,Laine E.,134,76,212.25,347.25,4,6,6,2,9,7,2,1,Completed,2.1,1.66,1.95,1.8,2.1,1.68,2.11,1.826,2.1,1.7
5,Melbourne,Australian Open,1/16/2007,Grand Slam,Outdoor,Hard,1st Round,3,Radwanska A.,Lepchenko V.,59,96,399.25,295,5,7,6,3,6,2,2,1,Completed,1.33,3.25,1.24,3.8,1.28,3.46,1.305,3.98,1.28,3.55
5,Melbourne,Australian Open,1/16/2007,Grand Slam,Outdoor,Hard,1st Round,3,Nakamura A.,Daniilidou E.,65,35,388,556.75,6,4,6,0,,,2,0,Completed,2.5,1.5,2.5,1.5,2.5,1.5,2.84,1.49,2.65,1.45
5,Melbourne,Australian Open,1/16/2007,Grand Slam,Outdoor,Hard,1st Round,3,Voracova R.,Shaughnessy M.,158,39,176.5,531,7,5,6,3,,,2,0,Completed,2.75,1.39,2.4,1.53,2.5,1.5,2.77,1.535,2.5,1.5
5,Melbourne,Australian Open,1/16/2007,Grand Slam,Outdoor,Hard,1st Round,3,Razzano V.,Pratt N.,78,60,344,397.75,6,7,6,4,6,0,2,1,Completed,1.57,2.25,1.5,2.5,,,1.637,2.47,1.53,2.42
5,Melbourne,Australian Open,1/16/2007,Grand Slam,Outdoor,Hard,1st Round,3,Bondarenko A.,Cohen Aloro S.,34,578,576.75,22,6,1,7,6,,,2,0,Completed,1.33,3.25,1.33,3.15,1.28,3.46,1.299,4.04,1.3,3.4
5,Melbourne,Australian Open,1/16/2007,Grand Slam,Outdoor,Hard,1st Round,3,Garbin T.,Gagliardi E.,33,111,582.75,261.25,3,6,6,2,6,1,2,1,Completed,1.36,3,1.35,3.05,,,1.469,2.93,1.42,2.77
5,Melbourne,Australian Open,1/16/2007,Grand Slam,Outdoor,Hard,1st Round,3,Clijsters K.,Bardina V.,5,48,2441,445.5,6,0,6,0,,,2,0,Completed,1.01,13,1.03,11,1.03,10,1.03,24,1.02,18
5,Melbourne,Australian Open,1/16/2007,Grand Slam,Outdoor,Hard,1st Round,3,Morigami A.,Pironkova T.,86,66,321,382.75,7,5,2,6,6,4,2,1,Completed,2.1,1.66,2.3,1.58,2.2,1.63,2.19,1.775,2.17,1.65
5,Melbourne,Australian Open,1/16/2007,Grand Slam,Outdoor,Hard,1st Round,3,Hingis M.,Dechy N.,7,51,2063,435,6,0,6,2,,,2,0,Completed,1.12,5.5,1.1,6.3,1.07,7.35,1.111,8.75,1.11,6.1
5,Melbourne,Australian Open,1/16/2007,Grand Slam,Outdoor,Hard,1st Round,3,Kanepi K.,Pennetta F.,77,29,344.5,608,7,5,7,6,,,2,0,Completed,2.1,1.66,2.05,1.72,2,1.75,2.09,1.84,2,1.77
5,Melbourne,Australian Open,1/16/2007,Grand Slam,Outdoor,Hard,1st Round,3,Molik A.,Chan Y.J.,141,75,198.75,350.5,6,2,7,6,,,2,0,Completed,1.39,2.75,1.43,2.7,1.42,2.75,1.444,3.05,1.39,2.9
5,Melbourne,Australian Open,1/17/2007,Grand Slam,Outdoor,Hard,1st Round,3,Peng S.,Klepac A.,52,212,433,124.5,6,3,4,6,6,1,2,1,Completed,1.14,5,1.15,5,1.17,4.65,1.247,4.65,1.16,4.9
5,Melbourne,Australian Open,1/17/2007,Grand Slam,Outdoor,Hard,1st Round,3,Schnyder P.,Brengle M.,9,496,1578,31,6,3,6,4,,,2,0,Completed,1.03,11,1.02,12,1.04,9.25,1.033,24,1.03,12.5
5,Melbourne,Australian Open,1/17/2007,Grand Slam,Outdoor,Hard,1st Round,3,Zvonareva V.,Obziler T.,24,121,794,243,6,3,6,4,,,2,0,Completed,1.12,5.5,1.16,4.85,1.15,5,1.2,5.5,1.13,5.5
5,Melbourne,Australian Open,1/17/2007,Grand Slam,Outdoor,Hard,1st Round,3,Paszek T.,Bremond S.,187,37,143.75,540,6,1,6,4,,,2,0,Completed,1.72,2,1.69,2.1,1.75,2,1.787,2.17,1.78,1.98
5,Melbourne,Australian Open,1/17/2007,Grand Slam,Outdoor,Hard,1st Round,3,Safina D.,Bychkova E.,10,85,1475,322,7,6,6,1,,,2,0,Completed,1.07,7.5,1.1,6.3,1.06,7.79,1.116,8.8,1.08,7.2
5,Melbourne,Australian Open,1/17/2007,Grand Slam,Outdoor,Hard,1st Round,3,Fedossova Y.,Castano C.,148,50,188.25,436,7,5,6,4,,,2,0,Completed,3.39,1.3,3.5,1.28,3.15,1.33,3.3,1.4,3,1.37
5,Melbourne,Australian Open,1/17/2007,Grand Slam,Outdoor,Hard,1st Round,3,Dominguez Lino L.,Rolle A.,56,137,421.75,206.25,6,3,6,4,,,2,0,Completed,2,1.72,2.15,1.66,2.15,1.65,2.23,1.752,2.04,1.74
5,Melbourne,Australian Open,1/17/2007,Grand Slam,Outdoor,Hard,1st Round,3,Li N.,Bovina E.,16,1216,968,4,6,4,6,3,,,2,0,Completed,1.06,8,1.55,2.3,1.07,7.35,1.121,8.45,1.07,8
5,Melbourne,Australian Open,1/17/2007,Grand Slam,Outdoor,Hard,1st Round,3,Groenefeld A.L.,Zahlavova S.,19,156,922,180.5,6,4,6,1,,,2,0,Completed,1.44,2.62,1.58,2.3,1.55,2.35,1.606,2.55,1.54,2.4
5,Melbourne,Australian Open,1/17/2007,Grand Slam,Outdoor,Hard,1st Round,3,Harkleroad A.,Yuan M.,88,114,317,260,6,3,6,0,,,2,0,Completed,1.72,2,1.8,1.95,1.67,2.12,1.769,2.2,1.74,2.04
5,Melbourne,Australian Open,1/17/2007,Grand Slam,Outdoor,Hard,1st Round,3,Loit E.,Rezai A.,46,40,447.5,488.5,6,3,4,6,6,3,2,1,Completed,2.1,1.66,2.25,1.6,2.2,1.63,2.35,1.69,2.28,1.6
5,Melbourne,Australian Open,1/17/2007,Grand Slam,Outdoor,Hard,1st Round,3,Hantuchova D.,Cornet A.,18,192,944,142,6,4,6,1,,,2,0,Completed,1.19,4.33,1.25,3.75,,,1.286,4.2,1.27,3.6
5,Melbourne,Australian Open,1/17/2007,Grand Slam,Outdoor,Hard,2nd Round,3,Jankovic J.,Ruano Pascual V.,11,69,1456,373.5,6,2,6,2,,,2,0,Completed,1.05,8.5,1.04,10,1.05,8.5,1.048,17.02,1.05,10
5,Melbourne,Australian Open,1/17/2007,Grand Slam,Outdoor,Hard,2nd Round,3,Kuznetsova S.,Adamczak M.,4,241,2510,108,6,2,6,1,,,2,0,Completed,1.03,11,1.02,12.5,1.03,11,1.028,27.33,1.04,10
5,Melbourne,Australian Open,1/17/2007,Grand Slam,Outdoor,Hard,2nd Round,3,Camerin M.E.,Vesnina E.,55,41,426.5,469.75,4,6,6,3,8,6,2,1,Completed,3,1.36,2.8,1.4,2.75,1.42,2.83,1.493,3,1.37
5,Melbourne,Australian Open,1/17/2007,Grand Slam,Outdoor,Hard,2nd Round,3,Azarenka V.,Bartoli M.,94,21,299.75,881,6,0,7,5,,,2,0,Completed,2.5,1.5,2.4,1.53,2.5,1.5,2.58,1.595,2.4,1.54
5,Melbourne,Australian Open,1/17/2007,Grand Slam,Outdoor,Hard,2nd Round,3,Kirilenko M.,Vakulenko J.,28,116,609,257.75,4,6,6,3,6,4,2,1,Completed,1.39,2.75,1.43,2.7,1.4,2.8,1.51,2.81,1.4,2.85
5,Melbourne,Australian Open,1/17/2007,Grand Slam,Outdoor,Hard,2nd Round,3,Dementieva E.,Muller M.,8,36,1875,545,7,5,3,6,6,0,2,1,Completed,1.11,6,1.12,5.65,1.12,5.65,1.167,6.4,1.13,5.5
5,Melbourne,Australian Open,1/17/2007,Grand Slam,Outdoor,Hard,2nd Round,3,Petrova N.,Dulko G.,6,57,2141,415.75,6,1,6,2,,,2,0,Completed,1.1,6.5,1.1,6.3,1.1,6.25,1.13,8,1.12,5.8
5,Melbourne,Australian Open,1/17/2007,Grand Slam,Outdoor,Hard,2nd Round,3,Peer S.,Tu M.,17,90,961,315,6,3,6,0,,,2,0,Completed,1.12,5.5,1.1,6.3,1.08,6.95,1.1,9,1.1,6.6
5,Melbourne,Australian Open,1/17/2007,Grand Slam,Outdoor,Hard,2nd Round,3,Safarova L.,Schiavone F.,70,20,370,896,6,3,6,3,,,2,0,Completed,2.5,1.5,2.4,1.53,2.5,1.5,2.95,1.465,2.4,1.54
5,Melbourne,Australian Open,1/17/2007,Grand Slam,Outdoor,Hard,2nd Round,3,Birnerova E.,Schruff J.,83,97,324.75,293.75,6,2,2,6,6,2,2,1,Completed,2.1,1.66,2.25,1.6,2.12,1.67,2.23,1.752,2.1,1.7
5,Melbourne,Australian Open,1/17/2007,Grand Slam,Outdoor,Hard,2nd Round,3,Yakimova A.,Sugiyama A.,68,26,375.5,730,6,2,2,6,10,8,2,1,Completed,3.25,1.33,3.15,1.33,3.3,1.3,3.4,1.385,3.25,1.32
5,Melbourne,Australian Open,1/17/2007,Grand Slam,Outdoor,Hard,2nd Round,3,Golovin T.,Ondraskova Z.,23,106,862,272,6,2,6,0,,,2,0,Completed,1.1,6.5,1.11,6,1.08,6.95,1.111,8.75,1.11,6.2
5,Melbourne,Australian Open,1/17/2007,Grand Slam,Outdoor,Hard,2nd Round,3,Williams S.,Kremer A.,81,159,331,174.25,7,6,6,2,,,2,0,Completed,1.06,8,1.08,7,1.08,6.95,1.143,7.3,1.09,6.7
5,Melbourne,Australian Open,1/17/2007,Grand Slam,Outdoor,Hard,2nd Round,3,Srebotnik K.,Benesova I.,22,84,875,324.25,7,6,6,7,6,1,2,1,Completed,1.39,2.75,1.4,2.8,1.45,2.65,1.417,3.2,1.4,2.85
5,Melbourne,Australian Open,1/17/2007,Grand Slam,Outdoor,Hard,2nd Round,3,Vaidisova N.,Sequera M.,12,95,1428,295.25,6,2,6,1,,,2,0,Completed,1.05,8.5,1.06,8.5,1.05,8.5,1.057,14.5,1.06,9
5,Melbourne,Australian Open,1/17/2007,Grand Slam,Outdoor,Hard,2nd Round,3,Mauresmo A.,Poutchkova O.,3,38,3460,537.25,6,2,6,2,,,2,0,Completed,1.07,7.5,1.08,7.5,1.07,7.35,1.091,10,1.07,8
5,Melbourne,Australian Open,1/18/2007,Grand Slam,Outdoor,Hard,2nd Round,3,Hingis M.,Kudryavtseva A.,7,134,2063,212.25,6,2,6,2,,,2,0,Completed,1.02,12,1.01,15,1.03,12.5,1.036,22.5,1.03,12.5
5,Melbourne,Australian Open,1/18/2007,Grand Slam,Outdoor,Hard,2nd Round,3,Nakamura A.,Mirza S.,65,53,388,431,6,3,6,2,,,2,0,Completed,2.62,1.44,2.65,1.45,2.8,1.4,2.83,1.493,2.72,1.43
5,Melbourne,Australian Open,1/18/2007,Grand Slam,Outdoor,Hard,2nd Round,3,Zvonareva V.,Paszek T.,24,187,794,143.75,6,1,6,3,,,2,0,Completed,1.28,3.5,1.25,3.7,1.28,3.46,1.31,3.93,1.27,3.6
5,Melbourne,Australian Open,1/18/2007,Grand Slam,Outdoor,Hard,2nd Round,3,Garbin T.,Voracova R.,33,158,582.75,176.5,6,1,7,5,,,2,0,Completed,1.33,3.25,1.36,3,1.36,3,1.389,3.37,1.37,3
5,Melbourne,Australian Open,1/18/2007,Grand Slam,Outdoor,Hard,2nd Round,3,Bondarenko A.,Razzano V.,34,78,576.75,344,6,3,6,4,,,2,0,Completed,1.72,2,1.9,1.85,1.75,2,1.962,1.943,1.74,2.04
5,Melbourne,Australian Open,1/18/2007,Grand Slam,Outdoor,Hard,2nd Round,3,Chakvetadze A.,Granville L.,13,72,1258,363.5,6,2,5,7,6,1,2,1,Completed,1.14,5,1.18,4.5,1.17,4.65,1.2,5.5,1.18,4.6
5,Melbourne,Australian Open,1/18/2007,Grand Slam,Outdoor,Hard,2nd Round,3,Clijsters K.,Morigami A.,5,86,2441,321,6,3,6,0,,,2,0,Completed,1.02,12,1.01,15,1.02,14,1.018,36,1.02,18
5,Melbourne,Australian Open,1/18/2007,Grand Slam,Outdoor,Hard,2nd Round,3,Hantuchova D.,Loit E.,18,46,944,447.5,4,6,6,3,6,4,2,1,Completed,1.33,3.25,1.4,2.8,1.35,3.05,1.398,3.31,1.37,3
5,Melbourne,Australian Open,1/18/2007,Grand Slam,Outdoor,Hard,2nd Round,3,Harkleroad A.,Groenefeld A.L.,88,19,317,922,6,2,6,2,,,2,0,Completed,2.2,1.61,2,1.75,2.12,1.67,2.33,1.699,2.06,1.72
5,Melbourne,Australian Open,1/18/2007,Grand Slam,Outdoor,Hard,2nd Round,3,Li N.,Dominguez Lino L.,16,56,968,421.75,6,0,6,2,,,2,0,Completed,1.11,6,1.11,6,1.12,5.65,1.13,7.98,1.11,6.2
5,Melbourne,Australian Open,1/18/2007,Grand Slam,Outdoor,Hard,2nd Round,3,Molik A.,Kanepi K.,141,77,198.75,344.5,1,6,6,3,6,2,2,1,Completed,1.5,2.5,1.08,7,1.5,2.5,1.51,2.81,1.5,2.5
5,Melbourne,Australian Open,1/18/2007,Grand Slam,Outdoor,Hard,2nd Round,3,Safina D.,Fedossova Y.,10,148,1475,188.25,6,3,6,2,,,2,0,Completed,1.06,8,1.08,7.5,1.08,6.95,1.129,8.05,1.12,5.8
5,Melbourne,Australian Open,1/18/2007,Grand Slam,Outdoor,Hard,2nd Round,3,Ivanovic A.,Radwanska A.,14,59,1108,399.25,6,2,3,6,6,2,2,1,Completed,1.14,5,1.12,5.5,1.15,5,1.2,5.5,1.17,4.8
5,Melbourne,Australian Open,1/18/2007,Grand Slam,Outdoor,Hard,2nd Round,3,Schnyder P.,Peng S.,9,52,1578,433,7,5,6,3,,,2,0,Completed,1.28,3.5,1.38,2.9,1.36,3,1.424,3.16,1.37,3
5,Melbourne,Australian Open,1/18/2007,Grand Slam,Outdoor,Hard,2nd Round,3,Sharapova M.,Rodionova A.,2,100,3532,287.75,6,0,6,3,,,2,0,Completed,1.03,11,1.04,10,1.04,9.5,1.04,21,1.05,10
5,Melbourne,Australian Open,1/18/2007,Grand Slam,Outdoor,Hard,2nd Round,3,Kostanic J.,Stosur S.,67,27,378.25,714,6,4,2,6,6,2,2,1,Completed,3.75,1.25,3.8,1.24,4,1.22,4.4,1.27,4.1,1.22
5,Melbourne,Australian Open,1/19/2007,Grand Slam,Outdoor,Hard,3rd Round,3,Williams S.,Petrova N.,81,6,331,2141,1,6,7,5,6,3,2,1,Completed,2.5,1.5,2.5,1.5,2.35,1.55,2.6,1.588,2.5,1.5
5,Melbourne,Australian Open,1/19/2007,Grand Slam,Outdoor,Hard,3rd Round,3,Jankovic J.,Azarenka V.,11,94,1456,299.75,6,3,6,4,,,2,0,Completed,1.08,7,1.1,6.3,1.08,6.95,1.139,7.51,1.12,5.8
5,Melbourne,Australian Open,1/19/2007,Grand Slam,Outdoor,Hard,3rd Round,3,Safarova L.,Yakimova A.,70,68,370,375.5,6,3,,,,,1,0,Retired,1.39,2.75,1.4,2.8,1.4,2.8,1.457,2.99,1.4,2.85
